State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
PA,Lititz,Knollwood Dr,17543.0,4.0,2.0,1626.0,209.04059040590408,0.5300045913682278,,,40.17596,-76.28756,339900.0
PA,West Chester,Sylvan Dr,19380.0,3.0,2.0,1624.0,261.3916256157636,1.0,,2749.0,39.96341,-75.71323,424500.0
PA,Albrightsville,Mountain Rd,18210.0,4.0,3.0,1775.0,168.45070422535213,0.49,,2314.0,41.007816,-75.4786,299000.0
PA,Allentown,Liberator Ave,18103.0,3.0,1.0,1344.0,148.73511904761904,0.092,201400.0,1784.0,40.580025,-75.482635,199900.0
PA,Feasterville,Buck Rd,19053.0,4.0,3.0,2452.0,163.09135399673735,0.2279155188246097,398900.0,3350.0,40.156967,-75.018234,399900.0
PA,Philadelphia,Duncan St,19124.0,3.0,1.0,1690.0,94.67455621301777,0.0248852157943067,157300.0,1542.0,40.00406,-75.08038,160000.0
PA,Media,Hargrave Ln,19063.0,4.0,3.0,3418.0,248.683440608543,0.3800045913682277,847600.0,4476.0,39.95433,-75.3697,850000.0
PA,York,Corbin Rd,17403.0,2.0,1.0,1453.0,158.22436338609774,0.3443985307621671,,,39.93858,-76.69909,229900.0
PA,Laurys Station,State Route 145,18059.0,3.0,1.0,1956.0,132.87321063394683,0.445,,,40.72208,-75.529015,259900.0
PA,Easton,Craigie St,18045.0,2.0,2.0,1200.0,208.25,0.0619999999999999,256000.0,1597.0,40.680588,-75.25194,249900.0
PA,East Stroudsburg,Forest Lake Dr,18302.0,4.0,2.0,2153.0,162.33163028332558,0.5599999999999999,337200.0,2688.0,41.083893,-75.07609,349500.0
PA,Kingston,Sahara Dr,18704.0,5.0,6.0,4117.0,121.44741316492592,0.27,500600.0,2842.0,41.26868,-75.8795,499999.0
PA,Coatesville,S 8th Ave,19320.0,3.0,2.0,1280.0,117.1875,0.0550964187327823,160900.0,1671.0,39.982,-75.80674,150000.0
PA,Philadelphia,Emerald St,19134.0,3.0,1.0,1176.0,85.03401360544218,0.024793388429752,96900.0,1300.0,39.99849,-75.10277,100000.0
PA,Aldan,Springfield Rd,19018.0,3.0,2.0,1548.0,122.67441860465117,0.2,185000.0,2250.0,39.92411,-75.27664,189900.0
PA,Henryville,Snow Mass Rd,18332.0,3.0,2.0,1008.0,213.2936507936508,1.36,207700.0,1999.0,41.109303,-75.24116,215000.0
PA,West Chester,Saint Finegan Dr,19382.0,4.0,3.0,2784.0,251.40086206896552,1.1,702200.0,3750.0,39.920486,-75.63006,699900.0
PA,Warminster,Ivyland Rd,18974.0,3.0,2.0,1677.0,274.2993440667859,0.4804866850321396,468700.0,2600.0,40.21534,-75.08627,460000.0
PA,Annville,Lexington Dr,17003.0,4.0,3.0,2664.0,172.63513513513513,0.3,,,40.304398,-76.567085,459900.0
PA,Pocono Lake,Sir Jeoffrey Ct,18347.0,3.0,2.0,1620.0,169.69135802469137,0.75,296500.0,2250.0,41.097458,-75.5711,274900.0
PA,Pittsburgh,Parklyn St,15234.0,3.0,1.0,1156.0,163.4948096885813,0.1979999999999999,193100.0,1466.0,40.38734,-80.00482,189000.0
PA,Cranberry Township,Cedar Cir,16066.0,4.0,3.0,1472.0,200.4076086956522,0.38,294000.0,1999.0,40.698242,-80.08759,295000.0
PA,Darby,S 6th St,19023.0,3.0,2.0,1688.0,88.80331753554502,0.0699954086317722,153300.0,1849.0,39.91504,-75.2563,149900.0
PA,Prosperity,Mount Zion Rd,15329.0,4.0,3.0,1512.0,181.8783068783069,2.96,243500.0,1949.0,40.046608,-80.330864,275000.0
PA,Glenside,Maple Ave,19038.0,2.0,2.0,1354.0,236.2629246676514,0.1136363636363636,318800.0,2500.0,40.11446,-75.16153,319900.0
PA,Bellevue,Lincoln Ave,15202.0,4.0,2.0,2755.0,87.84029038112523,0.0826,257500.0,1843.0,40.489277,-80.046715,242000.0
PA,New Castle,E Fairfield Ave,16105.0,3.0,2.0,1370.0,124.01459854014598,0.179,168400.0,1250.0,41.02608,-80.34274,169900.0
PA,Lehighton,S Kittatinny Rd,18235.0,4.0,1.0,1849.0,108.10167658193618,0.62,194900.0,1700.0,40.797157,-75.66989,199880.0
PA,Stroudsburg,N 5th St,18360.0,3.0,2.0,1350.0,221.4814814814815,0.18,301000.0,2299.0,40.9941,-75.19253,299000.0
PA,Emmaus,Eveningstar Rd,18049.0,3.0,2.0,2136.0,264.51310861423224,0.06,,,40.53205,-75.50951,565000.0
PA,Millersville,Springdale Ln,17551.0,3.0,3.0,2556.0,183.84194053208137,0.4300045913682277,469300.0,1884.0,39.9983,-76.37292,469900.0
PA,Pittsburgh,Dorothy Dr,15235.0,4.0,2.0,1488.0,117.60752688172045,0.2194,175100.0,1616.0,40.46935,-79.83647,175000.0
PA,Mount Union,Cummings Rd,17066.0,2.0,1.0,1600.0,99.9375,3.53,150300.0,1099.0,40.341843,-77.85197,159900.0
PA,Allison Park,Buckboard Trl,15101.0,5.0,3.0,3180.0,86.47798742138365,0.4916,282200.0,2983.0,40.56821,-79.95907,275000.0
PA,Lake Ariel,Boulder Rd,18436.0,3.0,2.0,1400.0,157.07142857142858,0.48,,1984.0,41.44948,-75.344246,219900.0
PA,Mc Donald,Millers Run Rd,15057.0,3.0,1.0,1568.0,120.53571428571428,2.3,184500.0,1700.0,40.32006,-80.233055,189000.0
PA,Washington,Greenhill Dr N,15301.0,2.0,1.0,1768.0,93.32579185520362,0.3444,,,40.150146,-80.24322,165000.0
PA,North Wales,Lower State Rd,19454.0,3.0,2.0,1509.0,241.88204108681245,0.5303030303030303,364900.0,2650.0,40.23035,-75.19918,365000.0
PA,Boyertown,N Franklin St,19512.0,3.0,2.0,1558.0,182.9268292682927,0.129981634527089,284900.0,2169.0,40.334106,-75.63164,285000.0
PA,Allentown,N Dauphin St,18109.0,3.0,2.0,1150.0,278.2608695652174,0.121,85400.0,1500.0,40.61577,-75.45149,320000.0
PA,Wilkes Barre,Plymouth Ave,18702.0,3.0,2.0,1850.0,148.64864864864865,0.1308539944903581,275400.0,1300.0,41.243664,-75.91383,275000.0
PA,Mc Kees Rocks,Woodward Ave,15136.0,3.0,2.0,1302.0,88.24884792626727,0.0550999999999999,112200.0,1394.0,40.472782,-80.0721,114900.0
PA,Pittsburgh,W View Ave,15229.0,4.0,2.0,1525.0,202.62295081967213,0.3581999999999999,312800.0,1997.0,40.50229,-80.01871,309000.0
PA,Bangor,S Main St,18013.0,3.0,2.0,2880.0,79.51388888888889,0.18,217700.0,1982.0,40.8578,-75.20273,229000.0
PA,Stewartstown,Brakeman Dr,17363.0,4.0,3.0,2375.0,166.31578947368422,0.3443985307621671,393900.0,1800.0,39.75715,-76.58102,395000.0
PA,Palmerton,Lehigh Ave,18071.0,3.0,2.0,1328.0,142.99698795180723,0.09,,,40.80118,-75.60897,189900.0
PA,Lewistown,Granville Camp Rd,17044.0,1.0,1.0,612.0,228.59477124183007,10.0,,,40.55603,-77.56386,139900.0
PA,Edinboro,Hillcrest Dr,16412.0,3.0,2.0,1350.0,148.07407407407408,0.4637,201100.0,1800.0,41.881313,-80.11772,199900.0
PA,Middletown,Rife St,17057.0,3.0,2.0,1890.0,129.62962962962962,0.1100091827364554,,,40.18809,-76.72358,245000.0
PA,Ottsville,Easton Rd,18942.0,4.0,2.0,2541.0,127.90240062967337,0.3,,2514.0,40.53256,-75.178085,325000.0
PA,Nottingham,Lees Bridge Rd,19362.0,3.0,2.0,2108.0,175.47438330170775,1.2,364300.0,2400.0,39.763817,-76.03739,369900.0
PA,Chester Springs,Todd Ln,19425.0,3.0,3.0,1991.0,225.26368658965345,0.1606978879706152,464400.0,2535.0,40.083424,-75.65058,448500.0
PA,Fairfield,Gum Springs Rd,17320.0,3.0,3.0,1600.0,196.875,2.32,312900.0,1800.0,39.76103,-77.45773,315000.0
PA,Malvern,Lloyd Ave,19355.0,3.0,1.0,1185.0,328.2700421940928,0.1979338842975206,392200.0,2434.0,40.036686,-75.49673,389000.0
PA,Milford,Pennsyl Point,18337.0,2.0,2.0,1190.0,326.890756302521,0.5,390400.0,1800.0,41.315487,-74.95585,389000.0
PA,Fogelsville,Main St,18051.0,3.0,2.0,2648.0,94.41087613293053,0.2759999999999999,235000.0,2719.0,40.583324,-75.63063,250000.0
PA,Elizabethtown,N Holly St,17022.0,3.0,2.0,1623.0,181.70055452865063,0.2899908172635445,295600.0,1815.0,40.16183,-76.60379,294900.0
PA,Pittsburgh,Inwood Rd,15237.0,3.0,3.0,1372.0,265.96209912536443,0.2517,361900.0,2028.0,40.57427,-80.044365,364900.0
PA,Melrose Park,Windsor Ave,19027.0,4.0,5.0,3973.0,133.14875409010824,0.2513774104683196,525300.0,4846.0,40.06111,-75.12207,529000.0
PA,Bethlehem,Oakland Rd,18020.0,3.0,2.0,1825.0,191.78082191780825,0.349,358000.0,2470.0,40.667397,-75.33638,350000.0
PA,Philadelphia,S 19th St,19145.0,4.0,3.0,1350.0,270.3703703703704,0.0242424242424242,361800.0,1599.0,39.93046,-75.17678,365000.0
PA,East Stroudsburg,Sellersville Dr,18302.0,2.0,1.0,1080.0,185.09259259259255,0.55,199400.0,1871.0,41.085075,-75.08099,199900.0
PA,Harveys Lake,Loyalville Outlet Rd,18618.0,4.0,4.0,3400.0,73.5,1.0,234200.0,2350.0,41.337402,-76.090294,249900.0
PA,Carnegie,Ross Ave,15106.0,3.0,2.0,1512.0,152.11640211640213,0.1012999999999999,231200.0,1385.0,40.39931,-80.08094,230000.0
PA,Pittsburgh,Jucunda St,15210.0,3.0,1.0,1650.0,63.63636363636363,0.0717,99700.0,1394.0,40.41745,-79.99354,105000.0
PA,Huntingdon Valley,Arthur Ave,19006.0,3.0,2.0,1505.0,232.5574750830565,0.2772038567493113,345600.0,1829.0,40.0946,-75.09337,349999.0
PA,Dillsburg,Western Rd,17019.0,3.0,2.0,1508.0,205.57029177718832,1.079,308700.0,1599.0,40.068,-77.11305,310000.0
PA,Tobyhanna,Country Place Dr,18466.0,4.0,3.0,2282.0,142.37510955302366,0.22,324100.0,2428.0,41.204792,-75.37517,324900.0
PA,Pittsburgh,E Agnew Ave,15210.0,5.0,3.0,2100.0,95.23761904761903,0.1,199300.0,1200.0,40.39588,-79.983284,199999.0
PA,Jim Thorpe,State Route 903,18229.0,3.0,2.0,1878.0,133.06709265175718,1.52,247200.0,2500.0,40.96961,-75.64322,249900.0
PA,Lewis Run,Big Shanty Rd,16738.0,2.0,1.0,672.0,126.33928571428572,2.79,,,41.847748,-78.645584,84900.0
PA,York,Wayne Ave,17403.0,3.0,1.0,1120.0,138.39285714285714,0.1160009182736455,153500.0,1400.0,39.97033,-76.70918,155000.0
PA,Macungie,S Fairview St,18062.0,4.0,3.0,3768.0,135.08492569002124,0.308,509100.0,3263.0,40.506638,-75.54729,509000.0
PA,Leeper,Klein Dr,16233.0,2.0,3.0,1681.0,116.00237953599049,2.13,177900.0,1900.0,41.31654,-79.2711,195000.0
PA,Palmyra,Lyndel Dr,17078.0,5.0,4.0,4089.0,121.0564930300807,0.4199954086317722,493300.0,2544.0,40.273163,-76.57402,495000.0
PA,York,S Pine St,17403.0,4.0,,2461.0,77.16375457131248,0.0458907254361799,187600.0,2025.0,39.96203,-76.72093,189900.0
PA,Factoryville,Pumpkin Ln,18419.0,3.0,1.0,1376.0,464.38953488372096,0.2,640800.0,4253.0,41.516094,-75.8546,639000.0
PA,Westport,Renovo Rd,17778.0,4.0,2.0,1760.0,130.11363636363637,0.3299999999999999,,,41.2996,-77.981895,229000.0
PA,Coraopolis,Anderson Ave,15108.0,3.0,1.0,730.0,280.6849315068493,0.1303,,1099.0,40.504543,-80.15836,204900.0
PA,Dingmans Ferry,Falls Rd,18328.0,3.0,1.0,1058.0,118.14744801512288,,126900.0,1700.0,41.24727,-75.087585,125000.0
PA,Allison Park,Dressel Rd,15101.0,4.0,2.0,1064.0,234.96146616541355,0.2568,255200.0,1929.0,40.54339,-79.945755,249999.0
PA,Philadelphia,S 5th St,19148.0,3.0,3.0,2092.0,239.0057361376673,0.0257116620752984,495200.0,2710.0,39.923798,-75.15456,500000.0
PA,Washington,Lemoyne Avenue Ext #E,15301.0,3.0,2.0,1468.0,88.48773841961852,0.257,,1300.0,40.176315,-80.22531,129900.0
PA,Lackawaxen,Lantern Ct,18435.0,3.0,3.0,1401.0,196.28836545324768,0.53,274100.0,2199.0,41.520966,-75.007805,275000.0
PA,Coatesville,N Danbury Cir,19320.0,4.0,3.0,2796.0,152.00286123032905,0.2295913682277318,435200.0,2995.0,39.95995,-75.83504,425000.0
PA,Beaver,Dutch Ridge Rd,15009.0,3.0,2.0,1612.0,155.02481389578165,1.79,243200.0,1500.0,40.711143,-80.32791,249900.0
PA,Ephrata,Michael Ct,17522.0,3.0,2.0,1612.0,136.41439205955334,0.1800045913682277,219900.0,1498.0,40.172832,-76.17317,219900.0
PA,Coatesville,W Kings Hwy,19320.0,4.0,3.0,3805.0,131.37976346911958,0.9595959595959596,498800.0,2194.0,40.018284,-75.90242,499900.0
PA,Harrisburg,Market St,17103.0,5.0,3.0,2446.0,89.94276369582992,0.0899908172635445,206500.0,1994.0,40.2679,-76.86361,220000.0
PA,North Wales,Stayman Dr,19454.0,2.0,2.0,1502.0,266.2450066577896,0.1525252525252525,399300.0,2370.0,40.23375,-75.22651,399900.0
PA,Johnstown,Yoder St,15901.0,3.0,1.0,1456.0,75.48076923076923,0.8800000000000001,106800.0,920.0,40.31661,-78.921616,109900.0
PA,Lewistown,Vira Rd,17044.0,3.0,2.0,1666.0,135.05402160864347,0.6900000000000001,,,40.66444,-77.50759,225000.0
PA,Jim Thorpe,Center St,18229.0,3.0,2.0,2150.0,127.90697674418604,0.26,275200.0,1550.0,40.871178,-75.73363,275000.0
PA,Melrose Park,Oak Lane Rd,19027.0,3.0,2.0,1946.0,143.88437821171635,0.3145087235996326,278200.0,2895.0,40.05722,-75.12049,279999.0
PA,Middletown,Penn St,17057.0,3.0,2.0,1896.0,60.654008438818565,0.1199954086317722,166900.0,1650.0,40.1876,-76.73072,115000.0
PA,Tafton,State Highway 390,18464.0,2.0,1.0,950.0,188.42105263157896,0.4,,,41.418728,-75.18072,179000.0
PA,Ellwood City,California Ave,16117.0,3.0,1.0,1252.0,143.7699680511182,0.146,178500.0,1050.0,40.86876,-80.2696,180000.0
PA,Washington Crossing,Tankard Ln,18977.0,3.0,4.0,2800.0,223.2142857142857,,723600.0,3949.0,40.294167,-74.88969,625000.0
PA,Johnstown,Linda Dr,15905.0,4.0,2.0,1780.0,89.88764044943821,0.597,155600.0,1500.0,40.271748,-78.91809,160000.0
PA,New Kensington,Merwin Rd,15068.0,3.0,3.0,2000.0,180.0,1.0,358000.0,1194.0,40.530598,-79.67271,360000.0
PA,Boyertown,S Reading Ave,19512.0,4.0,3.0,1530.0,159.15032679738562,0.08,205600.0,1784.0,40.330563,-75.64297,243500.0
PA,Hanover,Baer Ave,17331.0,4.0,3.0,2133.0,147.63244256915144,0.2370064279155188,313100.0,1895.0,39.80167,-76.97433,314900.0
PA,Honey Brook,Compass Rd,19344.0,3.0,3.0,1724.0,159.51276102088167,1.2,157200.0,2299.0,40.05186,-75.91542,275000.0
PA,Beaver Falls,Norwood Dr,15010.0,2.0,2.0,1302.0,152.84178187403995,2.0,197200.0,1200.0,40.80089,-80.33507,199000.0
PA,East Berlin,N Creek Rd,17316.0,4.0,3.0,1580.0,75.94620253164557,0.19,112400.0,1875.0,39.94955,-76.95059,119995.0
PA,York,N East St,17403.0,3.0,1.0,1196.0,154.68227424749165,0.1101928374655647,183400.0,1495.0,39.97392,-76.70148,185000.0
PA,York,Beeler Ave,17408.0,3.0,2.0,2445.0,114.519427402863,0.1951101928374655,279700.0,1849.0,39.96375,-76.78486,280000.0
PA,Conshohocken,Harry St,19428.0,3.0,1.0,1334.0,296.1019490254873,0.0486225895316804,392600.0,2400.0,40.08122,-75.29798,395000.0
PA,Bethlehem,Pawnee St,18015.0,4.0,2.0,1152.0,173.52430555555554,0.083,206600.0,1984.0,40.607956,-75.38742,199900.0
PA,Kingston,Gibson Ave,18704.0,4.0,3.0,2200.0,111.36363636363636,0.18,245800.0,2199.0,41.26553,-75.88469,245000.0
PA,Philadelphia,N 56th St,19131.0,4.0,2.0,1860.0,85.48387096774194,0.0355831037649219,158100.0,1828.0,39.975166,-75.2337,159000.0
PA,Bushkill,Winsford Way,18324.0,3.0,2.0,1870.0,159.89304812834226,,298200.0,2199.0,41.1062,-75.0436,299000.0
PA,North East,Martin Rd,16428.0,3.0,3.0,2240.0,149.55357142857142,0.3399999999999999,336100.0,1700.0,42.239113,-79.82242,335000.0
PA,Lititz,Long Ln,17543.0,3.0,3.0,2354.0,252.76125743415463,1.25,585000.0,1832.0,40.222813,-76.32234,595000.0
PA,Bethlehem,E Union Blvd,18018.0,4.0,2.0,1427.0,195.5150665732305,0.047,,2014.0,40.624676,-75.37105,279000.0
PA,Schwenksville,Mill Rd,19473.0,4.0,3.0,2804.0,231.811697574893,1.258,,,40.26623,-75.54272,650000.0
PA,West Chester,Morstein Rd,19380.0,4.0,3.0,1956.0,232.61758691206543,0.4147153351698806,455800.0,3182.0,40.008057,-75.58571,455000.0
PA,Wilkes Barre,Courtright Ave,18702.0,5.0,3.0,2100.0,95.23809523809524,0.0459136822773186,190200.0,1999.0,41.25548,-75.8705,200000.0
PA,Williamsport,Lloyd St,17701.0,3.0,1.0,1288.0,128.027950310559,0.11,161600.0,999.0,41.24327,-77.04316,164900.0
PA,Philadelphia,Wharton St,19147.0,4.0,2.0,2049.0,267.9355783308931,0.0235078053259871,,,39.932835,-75.15867,549000.0
PA,Nazareth,N Whitfield St,18064.0,2.0,2.0,1856.0,204.2025862068965,0.386,378100.0,1944.0,40.7451,-75.30816,379000.0
PA,Aston,Derry Dr #376,19014.0,2.0,2.0,984.0,241.3617886178862,,,,39.88511,-75.43308,237500.0
PA,Monroeville,Aura Dr,15146.0,3.0,2.0,1305.0,153.18007662835248,0.2091,198100.0,1615.0,40.444973,-79.727936,199900.0
PA,Harrisburg,N 3rd St,17110.0,5.0,3.0,3044.0,78.84362680683311,0.1,232600.0,2094.0,40.28106,-76.89635,240000.0
PA,Bensalem,N River Dr,19020.0,4.0,2.0,1422.0,294.6554149085795,0.2066115702479339,,2600.0,40.144077,-74.95425,419000.0
PA,Oxford,Elk Creek Rd,19363.0,3.0,2.0,1188.0,303.0260942760943,1.7,358200.0,2400.0,39.77549,-75.94547,359995.0
PA,Bangor,W Bangor Rd,18013.0,2.0,2.0,1344.0,137.64880952380952,1.41,,,40.886257,-75.22613,185000.0
PA,Dover,Alpine Rd,17315.0,3.0,2.0,1946.0,136.12538540596094,1.848,264200.0,1999.0,40.05296,-76.89307,264900.0
PA,Clearville,Mearkle Rd,15535.0,3.0,2.0,1120.0,227.67857142857144,10.0,251800.0,1500.0,39.88531,-78.33557,255000.0
PA,Aldan,E Providence Rd,19018.0,4.0,3.0,2362.0,118.5012701100762,0.1300045913682277,279100.0,2468.0,39.92423,-75.28227,279900.0
PA,Elkins Park,Stetson Rd,19027.0,2.0,3.0,1200.0,216.58333333333331,0.4128558310376492,248700.0,2839.0,40.07071,-75.13592,259900.0
PA,Hughesville,S Main St,17737.0,4.0,2.0,2914.0,84.38572409059712,0.24,242200.0,1599.0,41.23871,-76.72731,245900.0
PA,Philadelphia,French St,19121.0,4.0,1.0,1128.0,155.1418439716312,0.0199724517906336,171300.0,1599.0,39.986176,-75.16032,175000.0
PA,Monroeville,My Way,15146.0,4.0,2.0,2048.0,134.27734375,0.4982,272700.0,1518.0,40.443226,-79.76716,275000.0
PA,Philadelphia,W Sedgwick St,19119.0,6.0,2.0,2688.0,200.52083333333331,0.0837924701561065,529400.0,2999.0,40.046196,-75.19848,539000.0
PA,Jessup,Constitution Ave,18434.0,3.0,2.0,1468.0,54.42779291553133,0.19,79600.0,1599.0,41.473175,-75.578224,79900.0
PA,Tobyhanna,Cloudcrest Dr,18466.0,2.0,2.0,984.0,157.41869918699186,0.22,153800.0,1749.0,41.204227,-75.38329,154900.0
PA,Blairsville,Ross St,15717.0,3.0,1.0,1400.0,107.14285714285714,0.211,147700.0,1500.0,40.429573,-79.256134,150000.0
PA,Manheim,N Colebrook Rd,17545.0,4.0,3.0,2240.0,89.28571428571429,0.4800045913682277,202000.0,2194.0,40.15202,-76.42667,200000.0
PA,Reading,Broadway Blvd,19607.0,4.0,3.0,1728.0,144.67592592592592,0.3,255400.0,2302.0,40.30801,-75.94103,250000.0
PA,Philadelphia,E Pomona St,19144.0,4.0,2.0,1700.0,147.0,0.0460055096418732,253200.0,1628.0,40.04549,-75.17942,249900.0
PA,Telford,S Allentown Rd,18969.0,3.0,2.0,1650.0,145.45454545454547,0.3948576675849403,233200.0,2199.0,40.33976,-75.38094,240000.0
PA,Hellertown,Wassergass Rd,18055.0,3.0,2.0,2132.0,140.2439024390244,1.8,307900.0,2570.0,40.586132,-75.29532,299000.0
PA,Williamsport,Elmira St,17701.0,2.0,2.0,1515.0,64.35643564356435,0.1399999999999999,92900.0,1599.0,41.247795,-77.00969,97500.0
PA,Berwyn,W Conestoga Rd,19312.0,3.0,2.0,1980.0,292.8787878787879,0.3107438016528925,582000.0,2999.0,40.04934,-75.44505,579900.0
PA,Moscow,Rubando Dr,18444.0,3.0,2.0,1240.0,100.80645161290325,2.24,,,41.30872,-75.55893,125000.0
PA,Media,Summit Rd,19063.0,4.0,2.0,1568.0,318.2397959183673,0.3300045913682277,512700.0,2999.0,39.93072,-75.38191,499000.0
PA,South Park,Ridge Rd,15129.0,3.0,4.0,1786.0,218.3090705487122,0.3581,390900.0,2394.0,40.286533,-79.981255,389900.0
PA,King Of Prussia,Suellen Dr,19406.0,4.0,2.0,2255.0,188.470066518847,0.1928374655647383,422100.0,2969.0,40.108,-75.38596,425000.0
PA,Pottsville,Elk Ave,17901.0,4.0,2.0,1908.0,130.9748427672956,0.4899908172635445,213500.0,1914.0,40.68061,-76.21561,249900.0
PA,Bethlehem,Honeysuckle Rd,18015.0,3.0,3.0,1860.0,241.66666666666663,0.5650000000000001,462700.0,2500.0,40.56645,-75.42018,449500.0
PA,Chadds Ford,Rotherfield Ln,19317.0,4.0,3.0,2372.0,305.64924114671163,0.3199954086317723,723700.0,3767.0,39.84025,-75.529,725000.0
PA,Pipersville,River Rd,18947.0,5.0,2.0,2412.0,248.71475953565505,6.04,560200.0,3258.0,40.455975,-75.0743,599900.0
PA,Pittsburgh,Carriage Blvd,15239.0,4.0,3.0,1900.0,184.21052631578948,0.209,351000.0,2094.0,40.463024,-79.77714,350000.0
PA,Pittsburgh,Haslage Ave,15212.0,4.0,1.0,1672.0,80.74162679425838,,133100.0,1525.0,40.462334,-79.992775,135000.0
PA,East Stroudsburg,Hemlock Ln,18302.0,4.0,3.0,2492.0,148.07383627608343,0.36,374900.0,2500.0,41.039204,-75.09579,369000.0
PA,Aston,Seward Ln,19014.0,3.0,2.0,1625.0,184.55384615384617,0.1199954086317722,296800.0,2269.0,39.86944,-75.41425,299900.0
PA,Red Lion,Lombard Rd,17356.0,3.0,2.0,1132.0,159.01060070671377,0.6899908172635445,169600.0,1599.0,39.91668,-76.62553,180000.0
PA,Boiling Springs,High St,17007.0,3.0,2.0,1232.0,227.19155844155844,0.2199954086317722,282800.0,1749.0,40.14964,-77.13172,279900.0
PA,Philadelphia,Academy Rd UNIT 1,19154.0,3.0,3.0,1200.0,224.91666666666663,,270600.0,1820.0,40.09489,-74.97806,269900.0
PA,Pittsburgh,Country Club Dr,15228.0,4.0,3.0,1614.0,195.16728624535315,0.1168999999999999,375700.0,2234.0,40.378437,-80.02897,315000.0
PA,Palmyra,S Forge Rd,17078.0,3.0,2.0,1628.0,399.2628992628993,7.93,650400.0,4010.0,40.27081,-76.56161,650000.0
PA,Bensalem,Equestrian Row,19020.0,3.0,3.0,1886.0,190.88016967126197,,350300.0,2949.0,40.06829,-74.94502,360000.0
PA,Philadelphia,E Somerset St,19134.0,3.0,3.0,1440.0,128.47222222222223,0.0209366391184573,176000.0,2100.0,39.9922,-75.12955,185000.0
PA,Camp Hill,S 16th St,17011.0,3.0,2.0,1564.0,159.7826086956522,0.1399908172635445,,,40.23864,-76.90934,249900.0
PA,Saltsburg,Bortz Rd,15681.0,3.0,5.0,1842.0,256.51465798045604,12.7,418900.0,1350.0,40.451702,-79.47713,472500.0
PA,Pottstown,Orlando Rd,19464.0,4.0,1.0,1526.0,195.93709043250328,0.5234159779614325,,,40.27611,-75.61354,299000.0
PA,Confluence,2nd St,15424.0,4.0,2.0,1992.0,124.49799196787149,0.93,,974.0,39.81621,-79.32986,248000.0
PA,New Eagle,Kennedy Rd,15067.0,3.0,2.0,2241.0,28.11244979919679,0.8263999999999999,,1200.0,40.221577,-79.971214,63000.0
PA,Pittsburgh,Barnett St,15239.0,3.0,2.0,1568.0,60.84183673469388,0.1539,89800.0,1494.0,40.49749,-79.7252,95400.0
PA,Butler,Roosevelt Blvd,16001.0,2.0,1.0,810.0,86.41975308641975,0.092,68100.0,999.0,40.853394,-79.90002,70000.0
PA,Philadelphia,Sheffield Ave,19136.0,3.0,1.0,1280.0,160.15625,0.0286501377410468,201900.0,1491.0,40.032257,-75.027985,205000.0
PA,Philadelphia,W Washington Ln,19144.0,3.0,3.0,2096.0,314.4083969465649,0.1310376492194674,,,40.038605,-75.18528,659000.0
PA,Biglerville,Guernsey Rd,17307.0,4.0,3.0,2433.0,158.19975339087546,1.59,,,39.93941,-77.23242,384900.0
PA,Hawley,Route 590,18428.0,3.0,2.0,2517.0,158.87961859356378,1.73,395900.0,2500.0,41.475414,-75.16966,399900.0
RI,Coventry,Leisure Way,2816.0,2.0,1.0,1190.0,134.45378151260505,,,,41.671375,-71.5977,160000.0
RI,Warwick,Buttonwoods Ave,2886.0,3.0,1.0,1037.0,289.1996142719383,0.1699954086317722,,,41.705315,-71.43109,299900.0
RI,North Providence,Douglas Ave APT 7,2904.0,2.0,2.0,1080.0,185.09259259259255,,,,41.868458,-71.46035,199900.0
RI,Pawtucket,Plain St,2860.0,4.0,2.0,1075.0,306.8837209302326,0.1147842056932966,346500.0,2400.0,41.859955,-71.364334,329900.0
RI,Warwick,Sandy Ln,2889.0,3.0,2.0,1667.0,179.90401919616076,0.1699954086317722,,,41.708954,-71.408806,299900.0
RI,Coventry,Red Barn Ct,2816.0,3.0,2.0,2100.0,238.0952380952381,0.2754820936639118,514600.0,2900.0,41.71064,-71.56329,500000.0
RI,East Greenwich,1st Ave,2818.0,3.0,2.0,1876.0,266.4712153518124,0.8159320477502295,524000.0,3200.0,41.660725,-71.46278,499900.0
RI,Foster,Danielson Pike,2825.0,2.0,1.0,1539.0,161.7933723196881,0.5165289256198347,263800.0,2284.0,41.811676,-71.754776,249000.0
RI,Cumberland,Harriet Ln,2864.0,2.0,1.0,864.0,387.7314814814815,0.2800045913682277,,,41.95424,-71.40761,335000.0
RI,Westerly,Hobart St,2891.0,3.0,2.0,1581.0,303.5420619860848,0.1000459136822773,480200.0,1693.0,41.366875,-71.82181,479900.0
RI,Jamestown,Knowles Ct,2835.0,3.0,2.0,1086.0,1197.0534069981584,0.099793388429752,1295100.0,2999.0,41.49716,-71.367615,1300000.0
